,rec,ver,tag,src,val.mtf1,val.pm1,val.mtf5,val.pm2p5,val.bin,val.mtf3,val.pm10,val.mtf7,val.per,val.sfr,val.sht.hmd,val.sht.tmp,exg.val.pm10,exg.val.pm1,exg.val.pm2p5,exg.src
59,2024-04-21T13:25:24Z,2.0,scs-bgx-868,N3,34.0,2.9,52.0,6.8,"[264.0, 62.0, 19.0, 4.0, 3.0, 5.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,19.3,0.0,4.1,2.82,34.2,46.4,18.3,5.0,6.2,rn20
60,2024-04-21T13:25:34Z,2.0,scs-bgx-868,N3,33.0,2.9,57.0,5.7,"[268.0, 48.0, 15.0, 7.0, 7.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,6.8,0.0,4.1,2.84,34.2,46.4,10.1,5.3,5.1,rn20
61,2024-04-21T13:25:44Z,2.0,scs-bgx-868,N3,33.0,2.8,59.0,7.9,"[247.0, 57.0, 14.0, 6.0, 7.0, 1.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,14.9,57.0,4.1,2.86,34.2,46.4,13.4,4.8,5.1,rn20
62,2024-04-21T13:25:54Z,2.0,scs-bgx-868,N3,31.0,3.2,38.0,7.6,"[329.0, 56.0, 23.0, 6.0, 5.0, 6.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,19.8,0.0,4.1,3.04,34.2,46.4,19.9,6.8,7.8,rn20
63,2024-04-21T13:26:04Z,2.0,scs-bgx-868,N3,31.0,2.7,37.0,6.9,"[303.0, 46.0, 11.0, 6.0, 8.0, 3.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",33.0,15.5,61.0,4.1,3.13,34.1,46.4,12.1,5.5,6.7,rn20
64,2024-04-21T13:26:14Z,2.0,scs-bgx-868,N3,33.0,3.3,51.0,8.1,"[314.0, 67.0, 19.0, 5.0, 10.0, 4.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,10.3,0.0,4.1,3.0,34.1,46.4,12.8,6.6,7.2,rn20
65,2024-04-21T13:26:24Z,2.0,scs-bgx-868,N3,31.0,3.1,45.0,6.8,"[322.0, 48.0, 24.0, 6.0, 5.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.0,8.3,0.0,4.1,3.11,34.1,46.4,12.2,6.7,7.0,rn20
66,2024-04-21T13:26:34Z,2.0,scs-bgx-868,N3,32.0,3.0,39.0,7.5,"[284.0, 60.0, 23.0, 6.0, 4.0, 4.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,20.5,0.0,4.1,3.08,34.1,46.4,20.3,6.2,8.0,rn20
67,2024-04-21T13:26:44Z,2.0,scs-bgx-868,N3,32.0,3.0,46.0,6.1,"[322.0, 84.0, 18.0, 0.0, 3.0, 4.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,14.2,37.0,4.1,3.07,34.1,46.4,15.5,5.7,7.4,rn20
68,2024-04-21T13:26:54Z,2.0,scs-bgx-868,N3,32.0,2.8,40.0,7.5,"[289.0, 58.0, 17.0, 4.0, 4.0, 7.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,10.0,0.0,4.1,3.06,34.1,46.4,12.3,6.1,7.6,rn20
69,2024-04-21T13:27:04Z,2.0,scs-bgx-868,N3,34.0,2.5,53.0,5.7,"[268.0, 48.0, 9.0, 3.0, 6.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",36.0,7.6,0.0,4.1,2.9,34.1,46.4,10.8,5.0,4.8,rn20
70,2024-04-21T13:27:14Z,2.0,scs-bgx-868,N3,34.0,2.9,54.0,7.2,"[259.0, 50.0, 14.0, 8.0, 7.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,9.4,0.0,4.1,2.81,34.1,46.4,10.7,5.0,5.2,rn20
71,2024-04-21T13:27:24Z,2.0,scs-bgx-868,N3,32.0,2.7,51.0,9.2,"[243.0, 50.0, 13.0, 5.0, 8.0, 5.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,15.2,65.0,4.1,2.92,34.1,46.4,11.4,4.3,5.2,rn20
72,2024-04-21T13:27:34Z,2.0,scs-bgx-868,N3,31.0,2.4,30.0,4.5,"[245.0, 50.0, 19.0, 0.0, 5.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,5.1,0.0,4.1,3.07,34.1,46.4,9.2,3.9,4.6,rn20
73,2024-04-21T13:27:44Z,2.0,scs-bgx-868,N3,36.0,2.7,44.0,9.0,"[216.0, 51.0, 17.0, 5.0, 5.0, 4.0, 5.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34.0,25.1,0.0,4.1,2.74,34.0,46.4,18.3,3.5,6.0,rn20
74,2024-04-21T13:27:54Z,2.0,scs-bgx-868,N3,31.0,2.4,40.0,6.5,"[255.0, 49.0, 13.0, 2.0, 4.0, 4.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.0,10.8,42.0,4.1,2.96,34.1,46.4,11.7,3.5,5.6,rn20
75,2024-04-21T13:28:04Z,2.0,scs-bgx-868,N3,34.0,2.6,39.0,7.0,"[235.0, 43.0, 17.0, 4.0, 7.0, 4.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",29.0,32.4,0.0,4.1,2.85,34.1,46.4,14.9,3.5,4.9,rn20
76,2024-04-21T13:28:14Z,2.0,scs-bgx-868,N3,35.0,2.6,35.0,6.9,"[211.0, 51.0, 14.0, 3.0, 7.0, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.0,11.3,51.0,4.1,2.71,34.0,46.4,12.1,4.1,5.8,rn20
77,2024-04-21T13:28:24Z,2.0,scs-bgx-868,N3,33.0,2.5,41.0,6.4,"[199.0, 45.0, 14.0, 2.0, 11.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",50.0,13.1,0.0,4.1,2.78,34.1,46.4,9.4,3.4,5.0,rn20
78,2024-04-21T13:28:34Z,2.0,scs-bgx-868,N3,36.0,2.5,48.0,7.8,"[184.0, 47.0, 12.0, 6.0, 3.0, 5.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",44.0,23.4,0.0,4.1,2.61,34.1,46.4,15.2,3.1,5.2,rn20
79,2024-04-21T13:28:44Z,2.0,scs-bgx-868,N3,31.0,2.3,40.0,7.7,"[213.0, 40.0, 11.0, 6.0, 5.0, 4.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,30.7,47.0,4.1,2.84,34.0,46.4,18.3,3.9,5.7,rn20
80,2024-04-21T13:28:54Z,2.0,scs-bgx-868,N3,36.0,2.3,47.0,6.7,"[195.0, 43.0, 9.0, 4.0, 4.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.0,9.2,0.0,4.1,2.65,34.0,46.4,9.3,3.5,4.5,rn20
81,2024-04-21T13:29:04Z,2.0,scs-bgx-868,N3,30.0,2.3,43.0,7.4,"[208.0, 40.0, 13.0, 5.0, 4.0, 5.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",48.0,11.1,0.0,4.1,2.94,34.0,46.4,11.2,3.6,5.1,rn20
82,2024-04-21T13:29:14Z,2.0,scs-bgx-868,N3,31.0,1.9,39.0,5.7,"[172.0, 31.0, 11.0, 5.0, 7.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",46.0,14.3,48.0,4.1,3.05,34.0,46.4,9.4,2.8,5.0,rn20
83,2024-04-21T13:29:24Z,2.0,scs-bgx-868,N3,32.0,2.4,45.0,7.2,"[193.0, 33.0, 17.0, 9.0, 8.0, 5.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,14.2,0.0,4.1,3.05,34.0,46.4,8.1,3.1,4.8,rn20
84,2024-04-21T13:29:34Z,2.0,scs-bgx-868,N3,34.0,2.0,39.0,4.5,"[191.0, 33.0, 13.0, 5.0, 4.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.0,5.6,0.0,4.1,2.92,34.0,46.4,7.6,3.4,4.9,rn20
85,2024-04-21T13:29:44Z,2.0,scs-bgx-868,N3,35.0,2.4,56.0,7.5,"[201.0, 38.0, 16.0, 5.0, 6.0, 2.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",37.0,23.6,60.0,4.1,2.77,34.0,46.4,12.7,4.0,4.5,rn20
86,2024-04-21T13:29:54Z,2.0,scs-bgx-868,N3,31.0,2.4,36.0,5.5,"[230.0, 36.0, 15.0, 2.0, 11.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.0,6.7,0.0,4.1,2.94,34.0,46.4,8.6,3.9,5.8,rn20
87,2024-04-21T13:30:04Z,2.0,scs-bgx-868,N3,31.0,2.4,54.0,5.4,"[219.0, 50.0, 15.0, 6.0, 4.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43.0,11.4,0.0,4.1,3.08,33.9,46.4,10.1,4.4,5.3,rn20
88,2024-04-21T13:30:14Z,2.0,scs-bgx-868,N3,32.0,2.9,49.0,11.9,"[221.0, 55.0, 17.0, 8.0, 12.0, 8.0, 3.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.0,27.0,51.0,4.1,3.07,34.0,46.4,13.9,4.3,5.5,rn20
89,2024-04-21T13:30:24Z,2.0,scs-bgx-868,N3,32.0,2.4,35.0,6.5,"[222.0, 47.0, 15.0, 4.0, 6.0, 6.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",49.0,8.2,0.0,4.1,3.06,33.9,46.3,10.5,4.4,5.6,rn20
90,2024-04-21T13:30:34Z,2.0,scs-bgx-868,N3,33.0,2.3,47.0,7.4,"[231.0, 44.0, 10.0, 5.0, 3.0, 6.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.0,17.5,41.0,4.1,2.98,33.9,46.3,11.2,4.1,5.2,rn20
91,2024-04-21T13:30:44Z,2.0,scs-bgx-868,N3,33.0,2.6,43.0,7.6,"[208.0, 58.0, 11.0, 7.0, 10.0, 2.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",46.0,22.7,65.0,4.1,2.93,33.9,46.4,19.5,3.9,7.4,rn20
92,2024-04-21T13:30:54Z,2.0,scs-bgx-868,N3,33.0,2.9,38.0,9.0,"[225.0, 52.0, 20.0, 6.0, 10.0, 4.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,14.3,41.0,4.1,2.9,33.9,46.3,13.6,4.6,6.4,rn20
93,2024-04-21T13:31:04Z,2.0,scs-bgx-868,N3,30.0,2.3,45.0,4.9,"[223.0, 50.0, 12.0, 7.0, 6.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",33.0,5.5,0.0,4.1,3.15,33.8,46.3,10.2,3.4,5.1,rn20
94,2024-04-21T13:31:14Z,2.0,scs-bgx-868,N3,32.0,2.0,55.0,4.8,"[197.0, 53.0, 8.0, 4.0, 3.0, 3.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0,11.2,0.0,4.1,3.1,33.9,46.4,9.6,3.1,4.4,rn20
95,2024-04-21T13:31:24Z,2.0,scs-bgx-868,N3,35.0,2.6,50.0,6.4,"[226.0, 62.0, 13.0, 4.0, 5.0, 3.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,26.5,50.0,4.1,2.81,33.8,46.3,20.2,4.7,6.9,rn20
96,2024-04-21T13:31:34Z,2.0,scs-bgx-868,N3,31.0,2.1,40.0,6.6,"[180.0, 37.0, 15.0, 3.0, 7.0, 4.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",51.0,14.3,0.0,4.1,2.97,33.9,46.3,7.6,2.8,4.7,rn20
97,2024-04-21T13:31:44Z,2.0,scs-bgx-868,N3,31.0,2.3,42.0,5.4,"[216.0, 59.0, 11.0, 4.0, 6.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,6.3,0.0,4.1,3.11,33.9,46.4,11.4,3.8,5.7,rn20
98,2024-04-21T13:31:54Z,2.0,scs-bgx-868,N3,33.0,2.0,45.0,4.5,"[175.0, 49.0, 14.0, 5.0, 2.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,7.2,45.0,4.1,3.0,33.9,46.3,12.1,3.1,5.4,rn20
99,2024-04-21T13:32:04Z,2.0,scs-bgx-868,N3,34.0,2.3,39.0,7.7,"[220.0, 52.0, 11.0, 0.0, 5.0, 5.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,22.6,0.0,4.1,2.86,33.8,46.3,18.7,3.1,4.8,rn20
100,2024-04-21T13:32:14Z,2.0,scs-bgx-868,N3,34.0,2.4,41.0,6.7,"[175.0, 38.0, 18.0, 5.0, 6.0, 4.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34.0,10.6,66.0,4.1,2.8,33.9,46.3,8.6,2.7,5.0,rn20
101,2024-04-21T13:32:24Z,2.0,scs-bgx-868,N3,34.0,2.1,33.0,5.1,"[171.0, 34.0, 15.0, 4.0, 4.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",44.0,8.0,61.0,4.1,2.77,33.9,46.3,8.6,3.2,5.4,rn20
102,2024-04-21T13:32:34Z,2.0,scs-bgx-868,N3,32.0,2.4,39.0,6.1,"[191.0, 39.0, 12.0, 10.0, 5.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",36.0,7.6,0.0,4.1,2.88,33.8,46.3,7.7,3.2,4.7,rn20
103,2024-04-21T13:32:44Z,2.0,scs-bgx-868,N3,31.0,1.8,38.0,3.3,"[184.0, 30.0, 12.0, 2.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,3.6,0.0,4.1,3.0,33.8,46.3,6.7,3.3,4.8,rn20
104,2024-04-21T13:32:54Z,2.0,scs-bgx-868,N3,32.0,2.0,44.0,6.5,"[169.0, 40.0, 12.0, 6.0, 3.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43.0,9.9,0.0,4.1,3.02,33.8,46.3,9.5,2.4,4.5,rn20
105,2024-04-21T13:33:04Z,2.0,scs-bgx-868,N3,36.0,2.1,38.0,7.0,"[184.0, 39.0, 11.0, 1.0, 7.0, 5.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,22.7,38.0,4.1,2.76,33.8,46.3,13.6,3.1,5.6,rn20
106,2024-04-21T13:33:14Z,2.0,scs-bgx-868,N3,33.0,2.1,37.0,6.4,"[196.0, 44.0, 9.0, 3.0, 3.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",50.0,8.9,0.0,4.1,2.81,33.8,46.3,9.6,3.6,4.9,rn20
107,2024-04-21T13:33:24Z,2.0,scs-bgx-868,N3,34.0,1.8,41.0,5.0,"[171.0, 26.0, 11.0, 3.0, 3.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,52.6,0.0,4.1,2.78,33.7,46.3,13.2,2.8,3.8,rn20
108,2024-04-21T13:33:34Z,2.0,scs-bgx-868,N3,31.0,2.0,61.0,5.2,"[195.0, 33.0, 8.0, 6.0, 5.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",45.0,7.0,0.0,4.1,2.93,33.8,46.3,6.8,3.7,3.8,rn20
109,2024-04-21T13:33:44Z,2.0,scs-bgx-868,N3,36.0,2.4,56.0,7.2,"[186.0, 37.0, 17.0, 6.0, 4.0, 3.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",37.0,16.1,0.0,4.1,2.72,33.7,46.3,8.4,3.5,4.0,rn20
110,2024-04-21T13:33:54Z,2.0,scs-bgx-868,N3,32.0,2.8,37.0,6.4,"[202.0, 48.0, 20.0, 7.0, 9.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,7.7,0.0,4.1,2.86,33.7,46.3,9.4,4.2,5.6,rn20
111,2024-04-21T13:34:04Z,2.0,scs-bgx-868,N3,32.0,2.5,35.0,7.1,"[203.0, 42.0, 17.0, 7.0, 6.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,9.5,0.0,4.1,2.94,33.8,46.3,10.0,4.1,5.3,rn20
112,2024-04-21T13:34:14Z,2.0,scs-bgx-868,N3,34.0,2.5,43.0,6.1,"[213.0, 47.0, 16.0, 0.0, 10.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,7.0,0.0,4.1,2.83,33.7,46.3,9.2,3.6,4.6,rn20
113,2024-04-21T13:34:24Z,2.0,scs-bgx-868,N3,34.0,2.3,37.0,5.1,"[186.0, 37.0, 16.0, 5.0, 5.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,6.3,0.0,4.1,2.79,33.8,46.3,7.7,3.4,5.3,rn20
114,2024-04-21T13:34:34Z,2.0,scs-bgx-868,N3,31.0,2.3,44.0,5.2,"[206.0, 49.0, 12.0, 4.0, 8.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,11.2,0.0,4.1,2.98,33.8,46.3,9.5,3.8,5.0,rn20
115,2024-04-21T13:34:44Z,2.0,scs-bgx-868,N3,34.0,2.5,38.0,9.2,"[199.0, 35.0, 21.0, 4.0, 6.0, 5.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32.0,14.4,0.0,4.1,2.88,33.7,46.3,8.8,3.0,4.3,rn20
116,2024-04-21T13:34:54Z,2.0,scs-bgx-868,N3,35.0,2.5,44.0,8.9,"[202.0, 45.0, 11.0, 5.0, 6.0, 5.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,20.5,56.0,4.1,2.73,33.7,46.3,11.2,3.7,5.2,rn20
117,2024-04-21T13:35:04Z,2.0,scs-bgx-868,N3,30.0,2.2,33.0,5.4,"[228.0, 43.0, 15.0, 5.0, 2.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43.0,7.8,0.0,4.1,3.01,33.8,46.3,10.6,4.8,5.2,rn20
118,2024-04-21T13:35:14Z,2.0,scs-bgx-868,N3,32.0,2.0,44.0,3.9,"[203.0, 33.0, 14.0, 5.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,4.4,0.0,4.1,3.03,33.8,46.3,8.2,3.9,4.9,rn20
119,2024-04-21T13:35:24Z,2.0,scs-bgx-868,N3,39.0,2.7,35.0,7.8,"[222.0, 30.0, 18.0, 4.0, 8.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",31.0,10.8,0.0,4.1,2.64,33.7,46.3,6.4,3.9,4.3,rn20
120,2024-04-21T13:35:34Z,2.0,scs-bgx-868,N3,33.0,2.2,44.0,5.2,"[222.0, 38.0, 10.0, 2.0, 6.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.0,7.0,0.0,4.1,2.73,33.8,46.3,9.1,4.0,4.6,rn20
121,2024-04-21T13:35:44Z,2.0,scs-bgx-868,N3,33.0,2.4,48.0,6.8,"[197.0, 49.0, 16.0, 3.0, 3.0, 3.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,11.9,41.0,4.1,2.79,33.8,46.3,12.4,3.9,5.5,rn20
122,2024-04-21T13:35:54Z,2.0,scs-bgx-868,N3,34.0,2.6,34.0,5.5,"[205.0, 54.0, 20.0, 4.0, 4.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0,7.3,0.0,4.1,2.75,33.8,46.3,11.1,3.9,4.8,rn20
